Store Name,Street1,Street2,City,State,Zip,County,Phone
UNITED CARE PHARMACY RX Inc,4424 4Th Ave.,,Brooklyn,NY,11220,Kings,718-369-2803
United Health Pharmacy Inc,4 Elizabeth St,,New York,NY,10013,New York,212-766-3773
United Pharmacy,5539 Broadway,,Bronx,NY,10463,Bronx,718-884-2500
UNITY PHARMACY INC,3983 Laconia Ave,,Bronx,NY,10466,Bronx,929-368-3873
UNIVERSAL PHARMACY INC,652 E 233Rd Street,,Bronx,NY,10466,Bronx,718-696-1500
UNIVERSAL RX INC,2002 Jericho Turnpike,,New Hyde Park,NY,11040,Nassau,516-352-0000
UP Chemistry Services Inc,2255 Adam Clayton Powell Jr Blvd,,New York,NY,10027,New York,917-464-5252
Upgrade Pharmacy Inc,679 East 138Th Street,,Bronx,NY,10454,Bronx,718-665-9179
Upper Manhattan Pharma Inc,1728 Amsterdam Ave,Abs767978,New York,NY,10031,New York,212-694-6666
Uptown Care Pharmacy LLC,2254 2Nd Ave,,New York,NY,10029,New York,212-221-8355
Uptown Pharmacy and Surgicals Inc,4027 Broadway,,New York,NY,10032,New York,212-923-6000
Urban Rx Inc,103-19 Queens Blvd,,Forest Hills,NY,11375,Queens,718-897-4888
"URVI Pharmacy, Inc",3250 Third Ave,,Bronx,NY,10456,Bronx,347-590-1030
US Pharmacy & Surgical Inc,1259 Fulton Street,Abs718477,Brooklyn,NY,11216,Kings,718-484-1500
US SUPERMARKET INC,82-66 Broadway,,Elmhurst,NY,11373,Queens,718-639-8688
Usman Inc,3001 Clarendon Rd,,Brooklyn,NY,11226,Kings,718-941-1013
UTC PHARMACY INC,516 E 149Th St,,Bronx,NY,10455,Bronx,917-444-1847
UTICA EXPRESS PHARMACY INC,190 Utica Ave,,Brooklyn,NY,11213,Kings,718-484-1704
Utica Pharmacy Inc,285 - 287 Utica Ave.,,Brooklyn,NY,11213,Kings,718-953-7351
V and D Pharmacy and Medical Equipment Inc / Mayflower Pharmacy,397 Kings Hwy,,Brooklyn,NY,11223,Kings,718-645-0999
V AND E PHARMACY LLC,31-17 30Th Ave,,Astoria,NY,11102,Queens,718-255-6974
Vaidyam Inc,42-83 Main St.,,Flushing,NY,11355,Queens,718-353-1350
Vaishnavi Pharmacy Inc,1379-83 Nostrand Ave,,Brooklyn,NY,11206,Kings,718-618-7425
VALENTINAS PHARMACY INC,14 W 125Th St,,New York,NY,10027,New York,646-449-0133
Valentine Pharmacy Inc,309 E 181St St,,Bronx,NY,10457,Bronx,718-329-9721
Valley Stream Pharmacy Inc,42 Rockaway Avenue,Abs769267,Valley Stream,NY,11580,Nassau,516-442-0200
Valrx Pharmacy Inc,3007 Farragut Rd,1A,Brooklyn,NY,11210,Kings,718-484-7045
Value Care Rx,805 B Soundview Ave,,Bronx,NY,10473,Bronx,718-328-0000
Value City Pharmacy Inc,2578 Broadway,Abs738734,New York,NY,10025,New York,212-961-9500
ValuePlus Pharmacy Inc,485 Tuckahoe Rd,Abs760651,Yonkers,NY,10710,Westchester,914-961-1185
Varela Pharmacy Inc,53-14 Roosevelt Ave,,Woodside,NY,11377,Queens,917-832-6095
VAVA Pharmacy Inc,1403 Foster Ave.,,Brooklyn,NY,11230,Kings,718-724-1333
VBVS PHARMACY INC,1200 First Ave,,New York,NY,10065,New York,212-734-6998
VEC APOTHECARY INC,690A Melrose Avenue,,Bronx,NY,10455,Bronx,718-513-3466
VEK SERVICES INC,903B Sheridan Ave,,Bronx,NY,10451,Bronx,718-588-0761
Venkat Pharm Inc,1484 Fulton St,,Brooklyn,NY,11216,Kings,718-773-3700
Venkateswara Pharmacy Inc,1780 Westchester Ave,,Bronx,NY,10472,Bronx,718-829-2348
Vera I Pharmacy LLC,94-02A 63Rd Dr,,Rego Park,NY,11374,Queens,718-997-1777
VICRAM PHARMACY INC,2244 Church Ave,,Brooklyn,NY,11226,Kings,718-941-7722
Victory Rx LLC,395 Forest Avenue,,Staten Island,NY,10301,Richmond,718-720-2324
VIDA CARE PHARMACY LLC,3764 90Th Street,,Jackson Heights,NY,11372,Queens,718-779-2221
Vida Pharmacy LLC,172 Bushwick Ave,,Brooklyn,NY,11206,Kings,718-253-1030
VIDA SANA PHARMACY INC,88-20 37Th Ave,,Jackson Heights,NY,11372,Queens,718-334-9800
Vijan Pharma Inc,312 Ralph Ave,,Brooklyn,NY,11233,Kings,718-774-6800
VILLAGE BARN LTD,80-05 Caldwell Avenue,,Middle Village,NY,11379,Queens,718-639-3103
Village Pharmacy Corp,346 Bleeker Street,,New York,NY,10014,New York,212-807-7566
Villy Pharmacy Inc,179 Grand St,,New York,NY,10013,New York,212-226-8971
VINCES PHARMACY OF CAMILLUS INC,3781 Milton Ave,,Camillus,NY,13031,Onondaga,315-487-5775
Vinh Hoa Long Centre Pharmacy,87 Avenue O,,Brooklyn,NY,11204,Kings,718-232-7766
VIP Pharmacy Corp,100-05 Roosevelt Ave,,Corona,NY,11368,Bronx,718-898-1100
VISHAL PHARMACY CORP,1026 East 163Rd Street,,Bronx,NY,10459,Bronx,718-991-1400
Vishnev Pharmacy Corp,495 Beach 20Th St,,Far Rockaway,NY,11691,Queens,718-337-1900
VITAL CHEMIST INC,6601 20Th Ave,,Brooklyn,NY,11204,Kings,718-758-5557
Vital Med LLC,6942 Main St,,Flushing,NY,11367,Queens,718-544-0700
Viva Pharmacy and Wellness LLC,80-14 Northern Blvd,Abs758808,Jackson Heights,NY,11372,Queens,718-450-9595
Viva Pharmacy Inc,1494 St. Nicholas Ave,Abs529502,New York,NY,10033,New York,212-923-0077
VLS Alleon Drugs Inc,6823 Fort Hamilton Parkway,,Brooklyn,NY,11219,Kings,718-745-0733
VLS Pharmacy,4402 5Th Avenue,,Brooklyn,NY,11220,Kings,718-854-1384
"VLS Pharmacy, Inc.",4402 5Th Avenue,,Brooklyn,NY,11220,Kings,718-854-1364
VLV Med Pharmacy Inc,4085 Broadway,Abs414436,New York,NY,10032,New York,212-923-7530
Volfi Inc,371 Neptune Ave,,Brooklyn,NY,11235,Kings,718-743-1600
Voorhies Health Pharmacy Inc,2309 Voorhies Ave,Abs748553,Brooklyn,NY,11235,Kings,718-975-2872
VS Pharmacy Corp,2301 2Nd Ave,,New York,NY,10035,New York,212-722-8300
VVSB PHARMACY INC,231 Ashburton Ave,,Yonkers,NY,10701,Westchester,914-965-3049
VVV Rx Inc,112 Dekalb Ave,,Brooklyn,NY,11201,Kings,718-250-0060
W and Z Apothecary,239B East 149Th St,,Bronx,NY,10451,Bronx,929-246-5050
W and Z Drug Inc,39 Sherman Ave,,New York,NY,10040,New York,212-567-5533
Wakefield Drugs Inc,4338 White Plains Rd,,Bronx,NY,10466,Bronx,718-547-0040
Walgreens,1230 Nepperhan Ave,,Yonkers,NY,10703,Westchester,
Walgreens,3355 Crescent St,,Long Island City,NY,11106,Queens,
Walgreens,1328 2Nd Ave,,New York (Manhattan),NY,10021,New York,
Walgreens,532 Neptune Ave,,Brooklyn,NY,11224,Kings,
Walgreens,10425 Queens Blvd,,Forest Hills,NY,11375,Queens,
Walgreens,4415 Kissena Blvd,,Flushing,NY,11355,Queens,
Walgreens,1579 Forest Ave,,Staten Island,NY,10302,Richmond,
Walgreens,755 Broadway,,Brooklyn,NY,11206,Kings,
Walgreens,10962 Francis Lewis Blvd,,Queens Village,NY,11429,Queens,
Walgreens,316 Broadway,,Kingston,NY,12401,Ulster,
Walgreens,625 Dutchess Tpke,,Poughkeepsie,NY,12603,Dutchess,
Walgreens,5564 Broadway,,Bronx,NY,10463,Bronx,
Walgreens,650 Delaware Ave,,Buffalo,NY,14202,Erie,
Walgreens,1556 Hertel Ave,,Buffalo,NY,14216,Erie,
Walgreens,93 Forest Ave,,Glen Cove,NY,11542,Nassau,
Walgreens,555 Larkfield Rd,,East Northport,NY,11731,Suffolk,
Walgreens,5716 Avenue U,,Brooklyn,NY,11234,Kings,
Walgreens,1 Jericho Tpke,,Mineola,NY,11501,Nassau,
Walgreens,162 Wildey St,,Tarrytown,NY,10591,Westchester,
Walgreens,2095 Dutch Broadway,,Elmont,NY,11003,Nassau,
Walgreens,210 S Broadway,,Hicksville,NY,11801,Nassau,
Walgreens,1202 Pine Ave,,Niagara Falls,NY,14301,Niagara,
Walgreens,393 Front St,,Hempstead,NY,11550,Nassau,
Walgreens,984 New York Ave,,Huntington Station,NY,11746,Suffolk,
Walgreens,1328 Abbott Rd,,Lackawanna,NY,14218,Erie,
Walgreens,2043 Kensington Ave,,Amherst,NY,14226,Erie,
Walgreens,2601 Sheridan Dr,,Tonawanda,NY,14150,Erie,
Walgreens,8420 Broadway,,Elmhurst,NY,11373,Queens,
Walgreens,10 Young St,,Tonawanda,NY,14150,Erie,
Walgreens,758 Arthur Kill Rd,,Staten Island,NY,10312,Richmond,
Walgreens,209 Route 59,,Suffern,NY,10901,Rockland,
Walgreens,9312 Astoria Blvd,,East Elmhurst,NY,11369,Queens,
Walgreens,4120 Hempstead Tpke,,Bethpage,NY,11714,Nassau,
Walgreens,520 Atlantic Ave,,Brooklyn,NY,11217,Kings,
Walgreens,210 Union Ave,,Brooklyn,NY,11211,Kings,
Walgreens,11902 Rockaway Blvd,,South Ozone Park,NY,11420,Queens,
Walgreens,15934 Jamaica Ave,,Jamaica,NY,11432,Queens,
Walgreens,12704 Guy R Brewer Blvd,,Jamaica,NY,11434,Queens,
Walgreens,3488 Main St,,Buffalo,NY,14214,Erie,
Walgreens,4815 Broadway,,Depew,NY,14043,Erie,
Walgreens,89 Henry St,,Freeport,NY,11520,Nassau,
Walgreens,918 Main St,,South Farmingdale,NY,11735,Nassau,
Walgreens,5 N Transit St,,Lockport,NY,14094,Niagara,
Walgreens,1580 Route 112,,Medford,NY,11763,Suffolk,
Walgreens,14928 14Th Ave,,Whitestone,NY,11357,Queens,
Walgreens,21914 Merrick Blvd,,Springfield Gardens,NY,11413,Queens,
Walgreens,55 Westchester Sq,,Bronx,NY,10461,Bronx,
Walgreens,1770 Deer Park Ave,,Deer Park,NY,11729,Suffolk,
Walgreens,655 Middle Country Rd,,Selden,NY,11784,Suffolk,
Walgreens,5275 Transit Rd,,Clarence,NY,14221,Erie,
Walgreens,3605 Sheridan Dr,,Amherst,NY,14226,Erie,
Walgreens,578 Dick Rd,,Depew,NY,14043,Erie,
Walgreens,2282 Jericho Tpke,,Garden City Park,NY,11040,Nassau,
Walgreens,275 Broadway,,Amityville,NY,11701,Suffolk,
Walgreens,145 4Th Ave,,New York,NY,10003,New York,
Walgreens,350 5Th Ave,,New York,NY,10118,New York,
Walgreens,1551 Richmond Ave,,Staten Island,NY,10314,Richmond,
Walgreens,201 Plaza Rd,,Kingston,NY,12401,Ulster,
Walgreens,1968 Grand Ave,,Baldwin,NY,11510,Nassau,
Walgreens,703 Newbridge Rd,,North Bellmore,NY,11710,Nassau,
Walgreens,107 N Main St,,Port Chester,NY,10573,Westchester,
Walgreens,946 Kings Hwy,,Brooklyn,NY,11223,Kings,
Walgreens,730 Franklin Ave,,Franklin Square,NY,11010,Nassau,
Walgreens,10314 Roosevelt Ave,,Corona,NY,11368,Queens,
Walgreens,1227 Forest Ave,,Staten Island,NY,10310,Richmond,
Walgreens,3575 Boston Rd,,Bronx,NY,10469,Bronx,
Walgreens,10 W Main St,,Smithtown,NY,11787,Suffolk,
Walgreens,33 E 23Rd Street,,New York,NY,10010,New York,
Walgreens,1759 Hylan Blvd,,Staten Island,NY,10305,Richmond,
Walgreens,8345 Langdale St,,New Hyde Park,NY,11040,Nassau,
Walgreens,1401 College Point Blvd,,College Point,NY,11356,Queens,
Walgreens,2024 South Rd,,Poughkeepsie,NY,12601,Dutchess,
Walgreens,2474 Hempstead Tpke,,East Meadow,NY,11554,Nassau,
Walgreens,2061 Western Ave,,Guilderland,NY,12084,Albany,
Walgreens,1850 Central Ave,,Colonie,NY,12205,Albany,
Walgreens,1860 Veterans Hwy,,Islandia,NY,11749,Suffolk,
Walgreens,955 Manor Rd,,Staten Island,NY,10314,Richmond,
Walgreens,5206 W Genesee St,,Camillus,NY,13031,Onondaga,
Walgreens,5173 W. Taft Rd.,,North Syracuse,NY,13212,Onondaga,
Walgreens,2329 James St,,Syracuse,NY,13206,Onondaga,
Walgreens,2215 Middle Country Rd,,Centereach,NY,11720,Suffolk,
Walgreens,1196 Old Country Rd,,Riverhead,NY,11901,Suffolk,
Walgreens,712 Smithtown Byp,,Smithtown,NY,11787,Suffolk,
Walgreens,1815 Wading River Manor Rd,,Wading River,NY,11792,Suffolk,
Walgreens,1650 Elmwood Ave,,Rochester,NY,14620,Monroe,
Walgreens,430 Spencerport Rd,,Rochester (Gates),NY,14606,Monroe,
Walgreens,2558 W Ridge Rd,,Rochester,NY,14626,Monroe,
Walgreens,102 N Main St,,Sayville,NY,11782,Suffolk,
Walgreens,6785 Transit Rd,,East Amherst,NY,14051,Erie,
Walgreens,20 Astor Pl,,New York,NY,10003,New York,
Walgreens,2100 E Ridge Rd,,Irondequoit,NY,14622,Monroe,
Walgreens,5305 Main St,,Williamsville,NY,14221,Erie,
Walgreens,4855 Commercial Dr,,New Hartford,NY,13413,Oneida,
Walgreens,49 Kellogg Rd,,New Hartford,NY,13413,Oneida,
Walgreens,1750 Genesee St,,Utica,NY,13502,Oneida,
Walgreens,570 Tompkins Ave,,Staten Island,NY,10305,Richmond,
Walgreens,7815 Northern Blvd,,Jackson Heights,NY,11372,Queens,
Walgreens,10 Prospect St,,Jamestown,NY,14701,Chautauqua,
Walgreens,709 W Union St,,Newark,NY,14513,Wayne,
Walgreens,406 S Oyster Bay Rd,,Hicksville,NY,11801,Nassau,
Walgreens,41 Holland Ave,,Albany,NY,12208,Albany,
Walgreens,1046 Yonkers Ave,,Yonkers,NY,10704,Westchester,
Walgreens,1659 Penfield Rd,,Rochester,NY,14625,Monroe,
Walgreens,3082 Avenue U,,Brooklyn,NY,11229,Kings,
Walgreens,2101 Church Ave,,Brooklyn,NY,11226,Kings,
Walgreens,652 Hempstead Tpke,,Franklin Square,NY,11010,Nassau,
Walgreens,298 First Avenue,,New York (Manhattan),NY,10009,New York,
Walgreens,150 Grant Ave,,Auburn,NY,13021,Cayuga,
Walgreens,3948 State Route 281,,Cortland,NY,13045,Cortland,
Walgreens,201 S James St,,Rome,NY,13440,Oneida,
Walgreens,4401 White Plains Rd,,Bronx,NY,10470,Bronx,
Walgreens,226 Liberty St,,Penn Yan,NY,14527,Yates,
Walgreens,929 Arsenal St,,Watertown,NY,13601,Jefferson,
Walgreens,1655 State St,,Watertown,NY,13601,Jefferson,
Walgreens,606 Long Beach Blvd,,Long Beach,NY,11561,Nassau,
Walgreens,1000 2Nd Ave,,New York,NY,10022,New York,
Walgreens,335 Main St,,Johnson City,NY,13790,Broome,
Walgreens,723 Canton St,,Ogdensburg,NY,13669,Saint Lawrence,
Walgreens,173 Market St,,Potsdam,NY,13676,Saint Lawrence,
Walgreens,5001 Jericho Tpke,,Commack,NY,11725,Suffolk,
Walgreens,370 White Plains Rd,,Eastchester,NY,10709,Westchester,
Walgreens,4360 Sunrise Hwy,,Massapequa,NY,11758,Nassau,
Walgreens,8011 Eliot Ave,,Middle Village,NY,11379,Queens,
Walgreens,1125 Ridge Rd,,Webster,NY,14580,Monroe,
Walgreens,1160 3Rd Ave,,New York,NY,10065,New York,
Walgreens,2590 Coney Island Ave,,Brooklyn,NY,11223,Kings,
Walgreens,2739 Delaware Ave,,Kenmore,NY,14217,Erie,
Walgreens,3564 Delaware Ave,,Tonawanda,NY,14217,Erie,
Walgreens,135 S Liberty Dr,,Stony Point,NY,10980,Rockland,
Walgreens,35 Kensico Rd,,Thornwood,NY,10594,Westchester,
Walgreens,2665 E Henrietta Rd,,Henrietta,NY,14467,Monroe,
Walgreens,720 E Ridge Rd,,Rochester,NY,14621,Monroe,
Walgreens,3535 Mount Read Blvd,,Rochester,NY,14616,Monroe,
Walgreens,549 Hoosick St,,Troy,NY,12180,Rensselaer,
Walgreens,305 W Main St,,Malone,NY,12953,Franklin,
Walgreens,379 Myrtle Ave,,Brooklyn,NY,11205,Kings,
Walgreens,80 Denison Pkwy E,,Corning,NY,14830,Steuben,
Walgreens,431 Hamilton St,,Geneva,NY,14456,Ontario,
Walgreens,303 Main St,,Massena,NY,13662,Saint Lawrence,
Walgreens,2745 Long Beach Rd,,Oceanside,NY,11572,Nassau,
Walgreens,4999 State Highway 30,,Amsterdam,NY,12010,Montgomery,
Walgreens,2231 Downer Street Rd,,Baldwinsville,NY,13027,Onondaga,
Walgreens,6189 State Route 31,,Cicero,NY,13039,Onondaga,
Walgreens,820 Fort Salonga Rd,,Northport,NY,11768,Suffolk,
Walgreens,222 5Th Ave Ext,,Gloversville,NY,12078,Fulton,
Walgreens,18 Eastern Blvd,,Canandaigua,NY,14424,Ontario,
Walgreens,4366 Buffalo Rd,,North Chili,NY,14514,Monroe,
Walgreens,815 Harlem Rd,,West Seneca,NY,14224,Erie,
Walgreens,3020 Route 50,,Saratoga Springs,NY,12866,Saratoga,
Walgreens,406 E Fordham Rd,,Bronx,NY,10458,Bronx,
Walgreens,3000 Church Ave,,Brooklyn,NY,11226,Kings,
Walgreens,19 Central Ave,,Catskill,NY,12414,Greene,
Walgreens,2431 Boston Rd,,Bronx,NY,10467,Bronx,
Walgreens,17506 Hillside Ave,,Jamaica,NY,11432,Queens,
Walgreens,1366 Broadway,,Brooklyn,NY,11221,Kings,
Walgreens,9217 Main St,,Clarence,NY,14031,Erie,
Walgreens,2817 3Rd Ave,,Bronx,NY,10455,Bronx,
Walgreens,37 Pennsylvania Ave,,Binghamton,NY,13903,Broome,
Walgreens,3127 Chili Ave,,Rochester,NY,14624,Monroe,
Walgreens,2850 Route 112,,Medford,NY,11763,Suffolk,
Walgreens,7002 13Th Ave,,Brooklyn,NY,11228,Kings,
Walgreens,11255 Farmers Blvd,,Jamaica,NY,11412,Queens,
Walgreens,9050 Erie Rd,,Angola,NY,14006,Erie,
Walgreens,6707 Pittsford Palmyra Rd,,Fairport,NY,14450,Monroe,
Walgreens,301 Cornelia St,,Plattsburgh,NY,12901,Clinton,
Walgreens,301 Genesee St,,Auburn,NY,13021,Cayuga,
Walgreens,402 N Main St,,Elmira,NY,14901,Chemung,
Walgreens,424 S Main St,,Elmira,NY,14904,Chemung,
Walgreens,1041 Westchester Ave,,Bronx,NY,10459,Bronx,
Walgreens,2575 Broadway,,New York,NY,10025,New York,
Walgreens,82 N Plank Rd,,Newburgh,NY,12550,Orange,
Walgreens,6 Mclean Ave,,Yonkers,NY,10705,Westchester,
Walgreens,6628 18Th Ave,,Brooklyn,NY,11204,Kings,
Walgreens,1476 Route 9,,Halfmoon,NY,12065,Saratoga,
Walgreens,1300 Franklin Ave,,Garden City,NY,11530,Nassau,
Walgreens,321 W Washington St,,Bath,NY,14810,Steuben,
Walgreens,863 Montauk Hwy,,Shirley,NY,11967,Suffolk,
Walgreens,327 Main St,,Dunkirk,NY,14048,Chautauqua,
Walgreens,99 Chestnut St,,Oneonta,NY,13820,Otsego,
Walgreens,286 W Main St,,Patchogue,NY,11772,Suffolk,
Walgreens,114 Beverley Rd,,Brooklyn,NY,11218,Kings,
Walgreens,4915 Flatlands Ave,,Brooklyn,NY,11234,Kings,
Walgreens,165 Fairview Ave,,Hudson,NY,12534,Columbia,
Walgreens,545 3Rd Ave,,New York (Manhattan),NY,10016,New York,
Walgreens,8 W Main St,,Le Roy,NY,14482,Genesee,
Walgreens,58-02 Metropolitan Ave.,,Ridgewood (Queens),NY,11385,Queens,
Walgreens,704 Freedom Plains Rd,,Poughkeepsie,NY,12603,Dutchess,
Walgreens,1471 Broadway,,New York,NY,10036,New York,
Walgreens,3242 Route 39,,Yorkshire,NY,14173,Cattaraugus,
Walgreens,1404 Rockaway Pkwy,,Brooklyn,NY,11236,Kings,
Walgreens,1409 Avenue J,,Brooklyn,NY,11230,Kings,
Walgreens,1066 Payne Ave,,North Tonawanda,NY,14120,Niagara,
Walgreens,14580 Farmers Blvd,,Jamaica,NY,11434,Queens,
Walgreens,1575 Route 9,,Wappingers Falls,NY,12590,Dutchess,
Walgreens,3008 Union Rd,,Orchard Park,NY,14127,Erie,
Walgreens,10 N Main St,,Wellsville,NY,14895,Allegany,
Walgreens,2970 Niagara Falls Blvd,,Amherst,NY,14228,Erie,
Walgreens,1180 French Rd,,Cheektowaga,NY,14227,Erie,
Walgreens,353 W 57Th St,,New York,NY,10019,New York,
Walgreens,665 Long Pond Rd,,Rochester,NY,14612,Monroe,
Walgreens,132-50 Metropolitan Ave,,Richmond Hill (Queens),NY,11418,Queens,
Walgreens,1847 Rockaway Pkwy,,Brooklyn,NY,11236,Kings,
Walgreens,2320 Grand Island Blvd,,Grand Island,NY,14072,Erie,
Walgreens,416 Windsor Hwy,,New Windsor,NY,12553,Orange,
Walgreens,285 Kings Hwy,,Brooklyn,NY,11223,Kings,
Walgreens,6199 S Park Ave,,Hamburg,NY,14075,Erie,
Walgreens,15 Old Country Rd,,Westbury,NY,11590,Nassau,
Walgreens,870 Central Park Ave,,Scarsdale,NY,10583,Westchester,
Walgreens,8277 Broadway Elmhurst Ny,,Elmhurst,NY,11373,Queens,  718 672 7781
Walgreens,1973 Forest Ave Staten Island Ny,,Staten Island,NY,10303,Richmond,  718 448 1782
Walgreens,1511 86Th St,,Brooklyn,NY,11228,Kings,
Walgreens,78 Croton Ave,,Ossining,NY,10562,Westchester,
Walgreens,3085 E Tremont Ave,,Bronx,NY,10461,Bronx,
Walgreens,1612 Westchester Ave,,Bronx,NY,10472,Bronx,
Walgreens,21851 Hempstead Ave,,Queens Village,NY,11429,Queens,
Walgreens,31 Cavalry Dr,,New City,NY,10956,Rockland,
Walgreens,16 State Route 59,,Nyack,NY,10960,Rockland,
Walgreens,208 E. Route 59,,Spring Valley,NY,10977,Rockland,
Walgreens,1304 Military Rd,,Niagara Falls,NY,14304,Niagara,
Walgreens,2325 Flatbush Ave,,Brooklyn,NY,11234,Kings,
Walgreens,2084 State Route 208,,Montgomery,NY,12549,Orange,
Walgreens,827 Dutchess Tpke,,Poughkeepsie,NY,12603,Dutchess,
Walgreens,121 Old Route 146,,Clifton Park,NY,12065,Saratoga,
Walgreens,9408 3Rd Ave,,Brooklyn,NY,11209,Kings,
Walgreens,202 Broad St,,Glens Falls,NY,12801,Warren,
Walgreens,1820 Williamsbridge Rd,,Bronx,NY,10461,Bronx,
Walgreens,1201 Main St,,Peekskill,NY,10566,Westchester,
Walgreens,1134 E New York Ave Brooklyn Ny,,Brooklyn,NY,11212,Kings,  718 778 7901
Walgreens,713 Brighton Beach Av Brooklyn Ny,,Brooklyn,NY,11235,Kings,  718 615 3103
Walgreens,2270 Clove Staten Island Ny (Hvn),,Staten Island,NY,10305,Richmond,  718 447 6295
Walgreens,73-21 Kissena Blvd Flushing Ny,,Flushing,NY,11367,Queens,  718 263 2918
Walgreens,1371 Metropolitan Ave Bronx Ny,,Bronx,NY,10462,Bronx,  718 597 7690
Walgreens,244 E 161St St Bronx Ny,,Bronx,NY,10451,Bronx,  718 410 5950
Walgreens,11 Ashford Ave Dobbs Ferry Ny,,Village Of Dobbs Ferry,NY,10522,Westchester,  914 478 0357
Walgreens,5001 Church Ave Brooklyn Ny,,Brooklyn,NY,11203,Kings,  347 557 0959
Walgreens,2504 Eastchester Rd Brnox Ny,,Bronx,NY,10469,Bronx,  718 881 1578
Walgreens,143-60 243Rd St Rosedale Ny,,Rosedale,NY,11422,Queens,  718 276 0274
Walgreens,1161 Victory Blvd Staten Islnd Ny,,Staten Island,NY,10301,Richmond,  718 273 7426
Walgreens,116-02 Beach Channel Far Rock Ny,,Far Rockaway,NY,11694,Queens,  718 945 7781
Walgreens,555 Broadway ,,Dobbs Ferry,NY,10522,Westchester,
Walgreens,450 Pulaski Rd ,,Greenlawn,NY,11740,Suffolk,  603 885 1077
Walgreens,4720 Baker St ,,Lakewood,NY,14750,Chautauqua,
Walgreens,One Mill Pond Way ,,Mcconnellsville,NY,13401,Oneida,  315 245 1000
Walgreens,173 Mineola Blvd ,,Mineola,NY,11501,Nassau,  516 248 3409
Walgreens,111 Wall St 23Rd Fl Zone 12 ,,New York,NY,10005,New York,  212 559 3951
Walgreens,1745 Broadway Rm 294,,New York,NY,10019,New York,  212 782 9005
Walgreens,229 W 43Rd St Fl 5Th,,New York,NY,10036,New York,
Walgreens,300 Park Ave Fl 7,,New York,NY,10022,New York,  212 310 3556
Walgreens,300 W 57Th St ,,New York,NY,10019,New York,  212 649 2623
Walgreens,309 West 49Th St 4Th Worldwide Plaza,,New York,NY,10019,New York,  212 237 4111
Walgreens,320 E 43Rd St ,,New York,NY,10017,New York,  212 573 5147
Walgreens,320 West 31St St Rm C7 Basement,,New York,NY,10001,New York,
Walgreens,375 Hudson St Fl 11,,New York,NY,10014,New York,  212 463 3222
Walgreens,399 Park Ave Level A Zone 11,,New York,NY,10022,New York,  212 559 3951
Walgreens,420 Lexington Ave Rm 2201,,New York,NY,10170,New York,  212 340 2172
Walgreens,550 Madison Ave Fl 13Th,,New York,NY,10022,New York,  212 833 4565
Walgreens,557 Broadway ,,New York,NY,10012,New York,  212 343 6916
Walgreens,60 Wall St Fl 34,,New York,NY,10005,New York,  212 250 9295
Walgreens,730 3Rd Ave ,,New York,NY,10017,New York,  212 916 4634
Walgreens,731 Lexington Ave Fl 7,,New York,NY,10022,New York,  212 617 2000
Walgreens,767 5Th Ave Fl 40Th,,New York,NY,10153,New York,  212 572 3740
Walgreens,1 Madison Ave Level 2B,,New York,NY,10010,New York,  212 538 9890
Walgreens,1 N End Ave Rm 508,,New York,NY,10282,New York,  312 648 5410
Walgreens,2000 Purchase St ,,Purchase,NY,10577,Westchester,  636 722 7841
Walgreens,200 W Ridge Rd Bldg 28 Basement ,,Rochester,NY,14652,Monroe,  585 588 3868
Walgreens,530 Henry St ,,Rome,NY,13440,Oneida,  315 336 5500
Walgreens,1 Research Cir ,,Schenectady,NY,12309,Schenectady,  518 387 4736
Walgreens,555 S Broadway ,,Tarrytown,NY,10591,Westchester,  914 425 4130
Walgreens,525 French Rd ,,Utica,NY,13502,Oneida,  315 624 3240
Walgreens,260 Hudson River Rd ,,Waterford,NY,12188,Saratoga,  518 233 2485
Walgreens,302 Route 25A Miller Place Ny,,Miller Place,NY,11764,Suffolk,  631 331 3162
Walgreens,37 Broadway New York Ny,,New York,NY,10006,New York,  212 425 8460
Walgreens,250 Broadway New York Ny,,New York,NY,10007,New York,  212 571 4511
Walgreens,401 Park Ave S New York Ny,,New York,NY,10016,New York,  212 213 9730
Walgreens,1150 6Th Ave New York Ny,,New York,NY,10036,New York,  212 221 3588
Walgreens,1430 Broadway New York Ny,,New York,NY,10018,New York,  212 768 0201
Walgreens,485 Lexington Ave New York Ny,,New York,NY,10017,New York,  212 682 5338
Walgreens,51 W 51St St New York Ny,,New York,NY,10019,New York,  212 582 8525
Walgreens,41 E 58Th St New York Ny,,New York,NY,10022,New York,  212 421 4880
Walgreens,305 Broadway New York Ny,,New York,NY,10007,New York,  212 227 6168
Walgreens,525 7Th Ave New York Ny,,New York,NY,10018,New York,  212 221 8627
